timestamp,energy_consumed_kWh,temperature_C,humidity_%,wind_speed_mps,is_sunny,cloud_cover_%,solar_irradiance_Wm2,air_density_kgm3,precipitation_mm,runoff_coefficient
2025-01-15 17:45:00,19393.35,23.8,40.9,2.8,0,55.0,437.5,1.199,6.4,0.08
2025-01-15 18:00:00,37757.84,25.0,49.5,4.3,0,23.3,750.9,1.195,9.0,0.1
2025-01-15 18:15:00,39520.26,17.0,32.8,2.6,0,30.0,598.6,1.219,2.3,0.06
2025-01-15 18:30:00,39059.52,22.4,32.0,6.2,0,5.1,790.2,1.203,7.4,0.09
2025-01-15 18:45:00,37311.02,19.0,41.9,10.0,1,15.9,728.0,1.213,9.6,0.1
2025-01-15 19:00:00,38649.91,19.6,47.9,2.1,0,55.5,433.5,1.211,9.5,0.1
2025-01-15 19:15:00,40134.19,11.2,33.3,9.8,0,6.5,768.5,1.236,1.7,0.06
2025-01-15 19:30:00,37054.06,10.2,33.5,9.9,0,59.1,364.0,1.239,9.0,0.1
2025-01-15 19:45:00,38921.99,21.4,32.5,4.8,0,39.7,578.2,1.206,3.7,0.07
2025-01-15 20:00:00,39618.17,10.3,41.4,6.2,1,14.0,848.8,1.239,5.3,0.08
2025-01-15 20:15:00,37981.98,21.1,31.7,3.1,1,52.2,417.5,1.207,0.9,0.05
2025-01-15 20:30:00,37748.56,20.8,36.1,8.3,0,10.5,820.7,1.208,2.2,0.06
2025-01-15 20:45:00,36537.81,20.5,32.2,2.1,0,56.0,355.2,1.209,3.4,0.07
2025-01-15 21:00:00,18769.37,13.8,46.3,2.1,0,40.3,497.2,1.229,0.2,0.05
2025-01-15 21:15:00,20127.32,15.6,43.3,4.4,1,47.6,482.1,1.223,0.6,0.05
2025-01-15 21:30:00,19243.55,24.2,44.0,1.1,1,8.7,890.6,1.197,9.4,0.1
2025-01-15 21:45:00,18773.15,23.3,40.9,4.5,0,95.4,42.8,1.2,5.2,0.08
2025-01-15 22:00:00,18918.87,10.6,33.1,9.0,1,76.4,200.1,1.238,8.8,0.09
2025-01-15 22:15:00,19076.62,19.9,34.6,8.1,1,57.0,397.9,1.21,3.7,0.07
2025-01-15 22:30:00,19586.16,17.3,44.6,3.1,1,29.9,616.1,1.218,5.7,0.08
2025-01-15 22:45:00,18362.14,11.0,32.0,7.7,1,88.8,100.6,1.237,2.2,0.06
2025-01-15 23:00:00,19508.7,16.9,45.1,2.2,0,18.5,759.3,1.219,0.2,0.05
2025-01-15 23:15:00,19010.26,15.2,43.2,3.9,0,28.3,601.4,1.224,3.1,0.07
2025-01-15 23:30:00,18360.36,10.5,33.6,1.3,1,36.1,573.3,1.239,4.2,0.07
2025-01-15 23:45:00,19956.47,16.2,42.4,2.9,1,21.3,784.2,1.221,5.2,0.08
2025-01-16 00:00:00,18854.11,10.5,35.3,7.7,1,22.1,728.5,1.239,4.2,0.07
2025-01-16 00:15:00,18446.83,21.0,31.4,10.0,1,12.4,860.9,1.207,3.3,0.07
2025-01-16 00:30:00,19106.22,15.6,41.1,9.5,0,20.7,790.8,1.223,1.5,0.06
2025-01-16 00:45:00,19837.77,18.3,32.7,2.2,1,34.0,656.4,1.215,5.6,0.08
2025-01-16 01:00:00,18692.85,24.1,35.7,1.2,0,28.7,580.9,1.198,0.4,0.05
2025-01-16 01:15:00,18348.2,10.0,43.1,6.3,1,67.4,312.0,1.24,1.2,0.06
2025-01-16 01:30:00,20021.19,16.6,41.2,8.4,1,12.2,864.0,1.22,4.2,0.07
2025-01-16 01:45:00,18650.89,16.6,36.4,3.9,0,89.1,99.4,1.22,7.1,0.09
2025-01-16 02:00:00,18355.45,20.5,36.0,4.3,1,72.4,234.2,1.209,8.3,0.09
2025-01-16 02:15:00,18404.5,11.0,43.0,7.0,1,60.5,381.1,1.237,2.4,0.06
2025-01-16 02:30:00,18629.44,18.2,35.3,8.3,1,9.5,799.0,1.215,7.0,0.09
2025-01-16 02:45:00,18678.21,19.1,44.0,10.0,1,15.6,686.7,1.213,3.4,0.07
2025-01-16 03:00:00,18653.48,16.5,31.8,2.2,0,82.9,150.8,1.221,5.5,0.08
2025-01-16 03:15:00,20024.02,11.2,45.5,6.7,1,53.7,399.4,1.236,7.3,0.09
2025-01-16 03:30:00,18491.43,12.5,41.7,8.4,0,91.9,65.6,1.233,7.5,0.09
2025-01-16 03:45:00,19108.49,22.4,48.1,2.9,1,12.5,832.6,1.203,1.3,0.06
2025-01-16 04:00:00,19437.86,17.5,49.4,9.9,0,87.9,112.0,1.218,8.0,0.09
2025-01-16 04:15:00,19613.34,12.1,46.2,2.2,0,12.7,869.2,1.234,9.5,0.1
2025-01-16 04:30:00,18385.92,18.2,43.5,2.4,1,48.3,511.5,1.215,5.5,0.08
2025-01-16 04:45:00,18628.88,20.4,43.4,8.8,0,1.6,907.5,1.209,3.8,0.07
2025-01-16 05:00:00,19922.89,17.2,34.0,6.1,0,38.8,509.1,1.218,2.1,0.06
2025-01-16 05:15:00,19395.88,16.4,35.5,6.4,0,11.0,848.2,1.221,0.6,0.05
2025-01-16 05:30:00,19261.3,10.6,35.4,8.3,0,83.9,157.8,1.238,4.3,0.07
2025-01-16 05:45:00,19890.81,11.5,38.7,7.8,0,3.9,775.7,1.236,5.3,0.08
2025-01-16 06:00:00,36167.8,22.3,42.1,6.9,1,68.2,314.3,1.203,8.3,0.09
2025-01-16 06:15:00,36628.19,21.4,32.5,9.6,0,59.9,338.9,1.206,9.3,0.1
2025-01-16 06:30:00,35909.75,17.4,36.9,7.7,1,2.1,828.7,1.218,5.5,0.08
2025-01-16 06:45:00,37302.04,18.1,46.1,9.5,0,6.6,902.0,1.216,0.3,0.05
2025-01-16 07:00:00,34394.99,14.4,49.8,7.0,0,66.5,270.1,1.227,1.0,0.06
2025-01-16 07:15:00,33954.58,22.7,46.6,1.3,1,48.9,455.5,1.202,7.1,0.09
2025-01-16 07:30:00,35594.92,22.3,48.0,7.4,0,66.7,278.1,1.203,0.6,0.05
2025-01-16 07:45:00,34871.86,24.5,48.8,9.4,0,76.6,225.0,1.197,5.5,0.08
2025-01-16 08:00:00,36707.21,10.9,31.4,8.4,1,1.1,954.8,1.237,1.1,0.06
2025-01-16 08:15:00,36161.87,17.7,44.9,7.8,1,71.3,278.7,1.217,2.5,0.06
2025-01-16 08:30:00,34167.81,20.8,49.4,4.7,1,27.3,584.1,1.208,6.4,0.08
2025-01-16 08:45:00,36877.02,24.7,39.0,9.5,0,92.2,77.5,1.196,5.6,0.08
2025-01-16 09:00:00,18891.15,12.1,43.2,5.5,0,98.7,10.5,1.234,1.9,0.06
2025-01-16 09:15:00,18476.32,22.5,31.6,7.5,0,27.3,672.4,1.203,3.5,0.07
2025-01-16 09:30:00,19502.85,21.7,43.6,9.4,1,7.5,790.9,1.205,6.1,0.08
2025-01-16 09:45:00,18875.64,19.1,45.2,1.7,0,69.7,298.1,1.213,0.9,0.05
2025-01-16 10:00:00,19010.04,23.2,32.4,8.5,1,4.3,845.1,1.2,5.5,0.08
2025-01-16 10:15:00,20124.24,11.2,48.5,9.1,1,44.5,548.7,1.236,1.0,0.06
2025-01-16 10:30:00,18325.28,13.3,43.2,8.4,0,90.9,78.1,1.23,5.7,0.08
2025-01-16 10:45:00,19471.88,21.9,31.0,7.6,0,82.2,176.6,1.204,7.2,0.09
2025-01-16 11:00:00,19076.14,20.0,46.3,8.2,1,47.8,515.4,1.21,3.7,0.07
2025-01-16 11:15:00,18842.49,22.1,35.5,1.1,1,16.9,806.7,1.204,7.2,0.09
2025-01-16 11:30:00,18895.93,19.1,38.9,4.4,0,23.0,729.9,1.213,0.8,0.05
2025-01-16 11:45:00,19585.68,13.7,35.8,2.4,1,63.4,301.6,1.229,0.0,0.05
2025-01-16 12:00:00,24055.29,14.9,34.4,4.3,1,30.1,575.3,1.225,0.4,0.05
2025-01-16 12:15:00,24765.05,24.8,37.5,3.1,0,39.9,547.5,1.196,9.3,0.1
2025-01-16 12:30:00,25863.16,22.3,30.3,3.5,1,75.3,245.3,1.203,6.0,0.08
2025-01-16 12:45:00,24882.89,16.0,46.0,7.3,0,84.9,132.5,1.222,4.8,0.07
2025-01-16 13:00:00,25553.31,19.6,38.2,1.1,1,37.7,554.0,1.211,8.8,0.09
2025-01-16 13:15:00,25837.05,18.1,49.6,1.4,0,70.4,279.3,1.216,4.5,0.07
2025-01-16 13:30:00,25515.48,23.5,37.8,8.2,1,35.9,520.9,1.2,4.6,0.07
2025-01-16 13:45:00,25723.53,13.8,39.0,4.4,1,91.1,76.2,1.229,6.8,0.08
2025-01-16 14:00:00,24415.33,11.2,45.2,7.7,1,23.8,663.1,1.236,9.1,0.1
2025-01-16 14:15:00,25136.72,18.6,34.1,7.2,1,51.3,450.6,1.214,5.6,0.08
2025-01-16 14:30:00,24957.74,11.9,40.4,1.1,0,13.7,861.8,1.234,7.2,0.09
2025-01-16 14:45:00,24719.09,23.0,45.3,8.6,1,82.0,171.2,1.201,1.5,0.06
2025-01-16 15:00:00,25710.37,17.0,34.2,4.4,1,14.1,774.5,1.219,3.5,0.07
2025-01-16 15:15:00,25438.36,19.6,41.3,6.3,1,83.3,138.8,1.211,8.3,0.09
2025-01-16 15:30:00,23603.87,18.9,40.2,3.4,0,17.8,807.3,1.213,2.4,0.06
2025-01-16 15:45:00,23882.64,10.5,42.2,5.3,1,65.3,308.1,1.239,4.2,0.07
2025-01-16 16:00:00,19000.53,22.0,45.6,5.7,0,79.5,170.5,1.204,4.1,0.07
2025-01-16 16:15:00,19539.1,24.1,41.4,5.6,0,13.9,797.2,1.198,3.2,0.07
2025-01-16 16:30:00,19507.11,21.2,33.4,4.0,0,97.8,18.4,1.206,7.0,0.09
2025-01-16 16:45:00,19513.21,13.7,41.6,4.9,0,75.0,234.1,1.229,7.1,0.09
2025-01-16 17:00:00,19549.64,24.8,30.4,8.9,0,95.9,40.7,1.196,7.5,0.09
2025-01-16 17:15:00,19355.42,17.1,30.8,5.0,1,16.1,733.0,1.219,9.1,0.1
2025-01-16 17:30:00,19581.2,19.7,30.7,2.5,0,37.9,595.0,1.211,0.7,0.05
2025-01-16 17:45:00,18547.17,10.3,34.1,2.9,0,73.2,234.8,1.239,1.7,0.06
2025-01-16 18:00:00,38072.73,24.6,42.8,8.6,0,96.8,28.0,1.196,8.3,0.09
2025-01-16 18:15:00,37317.24,18.0,43.8,3.9,0,46.6,516.1,1.216,0.7,0.05
2025-01-16 18:30:00,38986.66,22.9,44.8,5.5,0,92.7,71.4,1.201,4.4,0.07
2025-01-16 18:45:00,40089.79,15.6,46.9,6.8,0,22.5,642.3,1.223,4.8,0.07
2025-01-16 19:00:00,38465.08,13.8,48.3,2.1,1,84.5,125.3,1.229,1.0,0.06
2025-01-16 19:15:00,40143.61,21.9,37.4,3.5,1,99.3,6.6,1.204,3.8,0.07
2025-01-16 19:30:00,37768.09,11.7,45.3,7.9,0,4.6,872.2,1.235,8.6,0.09
2025-01-16 19:45:00,39379.12,14.8,37.3,4.7,1,61.7,367.3,1.226,1.2,0.06
2025-01-16 20:00:00,37774.22,19.1,40.8,7.7,0,25.7,713.9,1.213,7.3,0.09
2025-01-16 20:15:00,36936.3,13.3,31.0,9.7,1,63.0,365.1,1.23,0.7,0.05
2025-01-16 20:30:00,39712.15,23.5,42.7,3.4,1,53.0,412.0,1.2,8.7,0.09
2025-01-16 20:45:00,37886.95,15.4,33.9,3.3,1,94.1,52.1,1.224,2.7,0.06
2025-01-16 21:00:00,18249.5,24.2,37.3,7.4,0,30.2,645.4,1.197,9.3,0.1
2025-01-16 21:15:00,19001.85,10.2,43.7,3.2,1,49.9,418.6,1.239,1.7,0.06
2025-01-16 21:30:00,19373.61,11.9,39.3,2.3,1,35.0,600.7,1.234,0.2,0.05
2025-01-16 21:45:00,19319.88,10.1,32.4,4.1,1,75.0,249.0,1.24,3.7,0.07
2025-01-16 22:00:00,18984.6,10.5,39.9,5.2,0,22.6,696.2,1.239,9.0,0.1
2025-01-16 22:15:00,20065.16,12.7,45.7,4.0,1,97.1,28.0,1.232,4.6,0.07
2025-01-16 22:30:00,19548.82,19.2,36.1,4.9,1,71.5,267.3,1.212,2.6,0.06
2025-01-16 22:45:00,19412.33,11.8,44.1,4.3,1,36.0,598.5,1.235,7.7,0.09
2025-01-16 23:00:00,18828.01,11.5,39.2,10.0,0,15.6,832.1,1.236,0.9,0.05
2025-01-16 23:15:00,19725.48,16.3,37.7,7.5,1,75.1,234.8,1.221,8.5,0.09
2025-01-16 23:30:00,19492.54,18.7,42.7,7.5,0,48.3,449.6,1.214,6.5,0.08
2025-01-16 23:45:00,20092.0,19.4,43.4,3.3,0,30.3,673.0,1.212,8.1,0.09
2025-01-17 00:00:00,19287.55,20.0,36.8,3.1,0,58.0,338.7,1.21,3.3,0.07
2025-01-17 00:15:00,19684.29,18.5,45.2,5.6,1,5.4,896.7,1.215,0.5,0.05
2025-01-17 00:30:00,19694.63,18.8,47.1,5.2,1,82.3,175.2,1.214,0.5,0.05
2025-01-17 00:45:00,18280.13,24.8,42.0,5.8,0,82.5,168.2,1.196,0.3,0.05
2025-01-17 01:00:00,19692.5,20.0,41.1,4.4,0,70.6,290.1,1.21,1.1,0.06
2025-01-17 01:15:00,20096.71,22.4,35.0,9.3,0,17.8,663.0,1.203,7.1,0.09
2025-01-17 01:30:00,19433.93,17.8,45.7,6.0,1,33.7,552.0,1.217,3.8,0.07
2025-01-17 01:45:00,19302.94,24.6,37.8,3.6,1,41.1,539.7,1.196,7.7,0.09
2025-01-17 02:00:00,20132.8,15.4,42.4,3.5,0,53.7,449.6,1.224,1.8,0.06
2025-01-17 02:15:00,20066.07,21.7,49.7,7.1,1,91.7,77.6,1.205,4.5,0.07
2025-01-17 02:30:00,18703.82,20.5,43.0,10.0,0,20.6,681.9,1.209,5.0,0.08
2025-01-17 02:45:00,19922.37,16.6,31.0,8.9,1,37.9,607.6,1.22,2.2,0.06
2025-01-17 03:00:00,19920.32,18.5,48.5,8.8,0,82.4,169.7,1.215,6.6,0.08
2025-01-17 03:15:00,18341.03,16.5,30.5,6.3,0,37.9,602.5,1.221,8.1,0.09
2025-01-17 03:30:00,18912.72,14.7,31.3,5.6,1,60.7,365.1,1.226,9.0,0.1
2025-01-17 03:45:00,18537.73,12.8,40.0,8.7,0,32.6,663.0,1.232,4.5,0.07
2025-01-17 04:00:00,19575.97,13.3,47.0,4.5,1,82.0,156.8,1.23,7.5,0.09
2025-01-17 04:15:00,18988.06,18.2,46.5,6.3,1,26.6,724.6,1.215,0.5,0.05
2025-01-17 04:30:00,19836.96,12.2,48.3,1.5,0,27.8,684.2,1.233,5.8,0.08
2025-01-17 04:45:00,18858.59,10.0,49.5,3.4,0,60.3,375.6,1.24,4.6,0.07
2025-01-17 05:00:00,20128.17,12.4,36.1,4.7,1,20.0,783.8,1.233,0.9,0.05
2025-01-17 05:15:00,18448.73,11.1,36.9,6.8,1,72.0,231.8,1.237,4.2,0.07
2025-01-17 05:30:00,18966.94,22.2,33.1,6.8,0,93.6,61.8,1.203,0.4,0.05
2025-01-17 05:45:00,18303.17,12.2,40.2,9.0,1,74.7,206.6,1.233,2.3,0.06
2025-01-17 06:00:00,35643.63,12.2,34.2,1.8,1,65.1,308.5,1.233,5.9,0.08
2025-01-17 06:15:00,35788.03,11.2,30.4,5.8,1,8.3,869.7,1.236,6.3,0.08
2025-01-17 06:30:00,37188.56,15.7,40.9,1.8,0,6.1,773.1,1.223,8.4,0.09
2025-01-17 06:45:00,36668.64,10.9,44.2,9.0,1,69.9,272.3,1.237,8.1,0.09
2025-01-17 07:00:00,35961.7,13.6,39.6,4.8,1,46.5,527.8,1.229,4.1,0.07
2025-01-17 07:15:00,34830.03,22.1,39.1,1.0,1,55.2,361.4,1.204,5.5,0.08
2025-01-17 07:30:00,35061.4,22.3,30.7,6.4,0,59.4,375.6,1.203,6.8,0.08
2025-01-17 07:45:00,34493.29,16.4,46.1,5.2,0,10.7,841.8,1.221,5.6,0.08
2025-01-17 08:00:00,35344.49,18.5,36.5,6.2,1,31.3,639.5,1.215,7.6,0.09
2025-01-17 08:15:00,34438.65,11.9,41.7,8.5,0,86.3,114.2,1.234,3.9,0.07
2025-01-17 08:30:00,37278.28,11.2,44.9,7.9,1,6.9,773.9,1.236,0.9,0.05
2025-01-17 08:45:00,36334.32,22.0,33.4,5.6,0,13.8,753.7,1.204,7.9,0.09
2025-01-17 09:00:00,20078.17,15.1,42.5,6.3,1,84.9,125.1,1.225,1.7,0.06
2025-01-17 09:15:00,19772.63,22.2,48.3,1.6,1,68.6,275.5,1.203,7.3,0.09
2025-01-17 09:30:00,18522.38,10.7,37.8,1.3,0,75.7,210.6,1.238,0.4,0.05
2025-01-17 09:45:00,19159.51,24.6,32.3,9.2,1,95.6,41.3,1.196,6.0,0.08
2025-01-17 10:00:00,19205.22,15.1,48.7,7.4,1,0.3,811.7,1.225,3.1,0.07
2025-01-17 10:15:00,19433.92,11.9,37.9,7.3,0,70.7,290.1,1.234,1.8,0.06
2025-01-17 10:30:00,19708.02,16.8,31.1,8.7,0,13.3,854.2,1.22,7.7,0.09
2025-01-17 10:45:00,18962.57,11.2,47.0,5.9,1,48.6,455.1,1.236,2.0,0.06
2025-01-17 11:00:00,19964.27,14.2,35.4,8.3,0,8.0,901.6,1.227,3.2,0.07
2025-01-17 11:15:00,19498.32,14.2,41.2,1.6,1,52.1,397.3,1.227,4.0,0.07
2025-01-17 11:30:00,19655.19,19.8,44.1,4.7,1,28.3,701.2,1.211,6.5,0.08
2025-01-17 11:45:00,18435.88,14.8,49.5,7.3,1,52.4,412.2,1.226,4.5,0.07
2025-01-17 12:00:00,25375.12,13.9,39.8,6.8,1,21.0,774.1,1.228,1.8,0.06
2025-01-17 12:15:00,25233.72,19.3,34.8,5.2,1,38.3,565.5,1.212,4.1,0.07
2025-01-17 12:30:00,25320.6,23.4,34.0,7.2,1,87.2,104.1,1.2,2.6,0.06
2025-01-17 12:45:00,25820.44,16.4,43.7,9.6,1,42.7,562.0,1.221,5.4,0.08
2025-01-17 13:00:00,25666.38,22.6,41.6,3.7,0,53.4,454.9,1.202,2.7,0.06
2025-01-17 13:15:00,24710.49,19.7,39.4,5.1,0,65.8,323.5,1.211,1.6,0.06
2025-01-17 13:30:00,23460.75,14.4,30.1,9.1,1,85.3,142.9,1.227,7.2,0.09
2025-01-17 13:45:00,23764.03,21.0,33.9,3.2,1,45.7,453.8,1.207,2.8,0.06
2025-01-17 14:00:00,24391.34,24.1,43.7,2.7,0,78.0,214.9,1.198,4.9,0.07
2025-01-17 14:15:00,23787.62,12.5,42.7,4.4,0,79.3,198.7,1.233,1.9,0.06
2025-01-17 14:30:00,24188.44,15.7,48.3,4.4,0,85.0,125.8,1.223,7.1,0.09
2025-01-17 14:45:00,25125.06,22.6,39.0,8.3,0,33.5,547.6,1.202,1.5,0.06
2025-01-17 15:00:00,23455.2,15.7,37.8,7.9,1,90.8,80.4,1.223,9.7,0.1
2025-01-17 15:15:00,24742.66,21.0,40.6,5.7,1,22.2,701.3,1.207,4.6,0.07
2025-01-17 15:30:00,23779.47,10.5,35.5,3.5,1,98.4,15.0,1.239,3.9,0.07
2025-01-17 15:45:00,24076.29,20.1,49.8,2.8,0,0.1,873.7,1.21,0.3,0.05
2025-01-17 16:00:00,19318.62,20.1,38.4,2.5,0,49.2,467.7,1.21,2.0,0.06
2025-01-17 16:15:00,19393.36,19.5,36.4,7.0,1,14.4,735.0,1.212,0.1,0.05
2025-01-17 16:30:00,19546.83,22.4,37.5,1.8,0,42.7,511.3,1.203,6.4,0.08
2025-01-17 16:45:00,19037.91,24.3,49.5,1.7,0,42.6,525.6,1.197,8.4,0.09
2025-01-17 17:00:00,18489.1,14.5,44.3,2.4,1,85.5,142.5,1.227,9.0,0.1
2025-01-17 17:15:00,19853.15,19.1,38.7,6.4,1,28.2,603.7,1.213,9.2,0.1
2025-01-17 17:30:00,18398.1,21.9,48.5,6.6,0,33.0,580.7,1.204,7.9,0.09
2025-01-17 17:45:00,18240.67,20.3,30.7,3.7,1,10.7,741.6,1.209,6.8,0.08
2025-01-17 18:00:00,37632.75,16.8,39.3,8.3,0,39.4,494.1,1.22,2.4,0.06
2025-01-17 18:15:00,38324.99,22.2,35.5,9.4,0,57.3,382.8,1.203,1.2,0.06
2025-01-17 18:30:00,37107.21,10.8,43.7,9.8,1,74.8,207.3,1.238,1.5,0.06
2025-01-17 18:45:00,37210.01,14.8,48.8,5.8,1,59.9,345.9,1.226,8.9,0.09
2025-01-17 19:00:00,38058.84,15.2,31.6,2.0,1,40.4,520.3,1.224,3.7,0.07
2025-01-17 19:15:00,37904.65,23.1,42.0,8.6,0,89.3,105.5,1.201,1.4,0.06
2025-01-17 19:30:00,38414.51,15.1,36.3,1.7,0,57.7,412.6,1.225,6.4,0.08
2025-01-17 19:45:00,38867.44,17.0,39.9,7.6,0,49.9,469.9,1.219,0.9,0.05
2025-01-17 20:00:00,36670.74,17.0,44.0,6.4,0,79.0,199.1,1.219,4.3,0.07
2025-01-17 20:15:00,37480.45,20.8,40.6,6.7,0,96.0,32.9,1.208,5.2,0.08
2025-01-17 20:30:00,38141.01,14.8,42.7,7.9,1,18.8,681.4,1.226,7.8,0.09
2025-01-17 20:45:00,37216.84,14.4,33.2,7.6,0,8.0,842.9,1.227,2.1,0.06
2025-01-17 21:00:00,20044.69,24.5,48.9,8.4,1,14.9,771.2,1.197,9.9,0.1
2025-01-17 21:15:00,18273.25,16.1,47.1,4.0,1,23.1,743.0,1.222,5.1,0.08
2025-01-17 21:30:00,19561.36,21.8,42.8,6.8,0,36.1,554.3,1.205,3.4,0.07
2025-01-17 21:45:00,19772.19,10.9,47.3,5.4,1,88.3,103.4,1.237,0.8,0.05
2025-01-17 22:00:00,19887.37,19.8,33.2,6.1,1,19.7,725.2,1.211,1.9,0.06
2025-01-17 22:15:00,20132.35,14.4,41.1,1.0,1,89.0,90.0,1.227,0.3,0.05
2025-01-17 22:30:00,19247.15,11.9,35.4,5.6,1,89.7,85.1,1.234,4.1,0.07
2025-01-17 22:45:00,19538.52,14.1,37.3,4.2,1,65.9,337.1,1.228,3.3,0.07
2025-01-17 23:00:00,20135.67,25.0,33.2,3.0,1,88.8,109.4,1.195,7.2,0.09
2025-01-17 23:15:00,18949.55,21.0,43.2,4.7,1,96.1,33.3,1.207,7.4,0.09
2025-01-17 23:30:00,20120.14,10.8,44.7,8.9,0,66.8,308.0,1.238,1.8,0.06
2025-01-17 23:45:00,18960.86,21.1,37.1,4.5,0,25.0,679.7,1.207,6.5,0.08
2025-01-18 00:00:00,19746.31,17.7,42.4,6.0,0,95.8,38.5,1.217,8.4,0.09
2025-01-18 00:15:00,18417.38,21.4,30.2,6.8,1,29.3,608.2,1.206,3.5,0.07
2025-01-18 00:30:00,19364.29,19.7,44.5,6.7,0,21.8,734.7,1.211,6.8,0.08
2025-01-18 00:45:00,19806.59,14.2,39.7,3.2,1,83.2,137.5,1.227,5.3,0.08
2025-01-18 01:00:00,18866.68,16.9,47.8,6.7,0,24.1,756.9,1.219,7.4,0.09
2025-01-18 01:15:00,18343.29,24.7,33.6,3.0,1,18.8,736.4,1.196,1.9,0.06
2025-01-18 01:30:00,18987.4,17.0,39.5,7.7,1,85.6,132.0,1.219,6.3,0.08
2025-01-18 01:45:00,18609.21,14.0,37.8,2.3,0,22.3,710.9,1.228,6.4,0.08
2025-01-18 02:00:00,19587.13,24.5,30.3,9.5,0,95.3,45.9,1.197,7.6,0.09
2025-01-18 02:15:00,19850.26,23.5,31.2,8.1,1,14.9,753.1,1.2,2.9,0.06
2025-01-18 02:30:00,18254.21,16.2,34.3,1.9,1,75.7,242.5,1.221,2.2,0.06
2025-01-18 02:45:00,19827.01,23.8,40.2,3.6,1,42.6,556.6,1.199,5.8,0.08
2025-01-18 03:00:00,18977.3,13.6,47.4,9.9,0,38.1,544.1,1.229,0.1,0.05
2025-01-18 03:15:00,19909.67,11.3,34.7,6.6,1,33.7,654.6,1.236,9.0,0.1
2025-01-18 03:30:00,18544.81,21.0,41.8,7.6,1,24.7,722.2,1.207,0.5,0.05
2025-01-18 03:45:00,20072.66,18.4,34.2,9.9,1,55.2,386.4,1.215,2.3,0.06
2025-01-18 04:00:00,19657.12,19.3,33.6,4.9,0,85.0,149.5,1.212,4.0,0.07
2025-01-18 04:15:00,19433.71,15.7,41.0,7.7,0,3.1,804.3,1.223,0.0,0.05
2025-01-18 04:30:00,18516.54,18.0,42.0,5.6,0,5.4,862.3,1.216,8.1,0.09
2025-01-18 04:45:00,18494.25,23.9,39.0,2.4,0,35.4,615.0,1.198,7.6,0.09
2025-01-18 05:00:00,20091.88,20.6,49.9,2.2,1,79.4,184.8,1.208,5.3,0.08
2025-01-18 05:15:00,19477.22,20.0,39.7,5.3,1,77.8,204.6,1.21,5.3,0.08
2025-01-18 05:30:00,18548.23,17.0,30.7,1.2,1,2.3,916.0,1.219,3.9,0.07
2025-01-18 05:45:00,20100.64,15.8,41.3,7.4,0,56.5,353.3,1.223,8.8,0.09
2025-01-18 06:00:00,34562.64,11.9,45.9,5.1,0,62.9,332.5,1.234,4.3,0.07
2025-01-18 06:15:00,37105.12,10.2,47.5,8.4,1,93.5,56.9,1.239,2.4,0.06
2025-01-18 06:30:00,33926.73,22.0,47.1,1.3,0,37.5,563.3,1.204,4.6,0.07
2025-01-18 06:45:00,34881.22,21.9,40.7,4.4,1,63.6,333.7,1.204,8.3,0.09
2025-01-18 07:00:00,35870.76,20.2,32.7,4.6,1,36.1,612.3,1.209,1.7,0.06
2025-01-18 07:15:00,34293.45,22.5,47.3,2.1,1,90.3,87.1,1.203,6.0,0.08
2025-01-18 07:30:00,36288.46,19.3,45.8,1.9,0,61.7,308.5,1.212,2.9,0.06
2025-01-18 07:45:00,35835.08,13.4,36.3,5.4,1,29.4,636.1,1.23,4.5,0.07
2025-01-18 08:00:00,36048.25,24.0,39.6,1.5,1,92.0,64.7,1.198,5.1,0.08
2025-01-18 08:15:00,34165.94,22.8,32.2,2.9,0,79.1,178.1,1.202,4.2,0.07
2025-01-18 08:30:00,37194.58,16.1,33.9,3.2,0,67.0,270.0,1.222,1.5,0.06
2025-01-18 08:45:00,34859.21,18.0,41.2,1.2,0,35.1,568.1,1.216,2.6,0.06
2025-01-18 09:00:00,19463.4,23.7,45.6,1.0,1,62.3,352.4,1.199,0.4,0.05
2025-01-18 09:15:00,18707.69,12.7,48.4,8.5,1,60.5,336.7,1.232,4.9,0.07
2025-01-18 09:30:00,19866.21,22.0,35.4,7.6,0,40.9,572.2,1.204,1.2,0.06
2025-01-18 09:45:00,19249.84,18.1,49.6,3.3,1,72.6,262.1,1.216,5.9,0.08
2025-01-18 10:00:00,19460.08,21.9,45.3,3.0,0,68.4,270.7,1.204,6.0,0.08
2025-01-18 10:15:00,19169.53,10.3,47.0,9.1,1,88.2,97.1,1.239,2.8,0.06
2025-01-18 10:30:00,19574.26,12.5,40.5,9.1,1,58.8,362.0,1.233,8.9,0.09
2025-01-18 10:45:00,18834.68,18.8,43.7,9.8,0,23.4,660.0,1.214,4.9,0.07
2025-01-18 11:00:00,19165.08,12.9,48.1,4.6,1,84.5,142.5,1.231,0.6,0.05
2025-01-18 11:15:00,18493.56,10.3,49.5,2.2,0,9.6,858.8,1.239,2.8,0.06
2025-01-18 11:30:00,19869.43,24.0,34.8,2.1,0,28.2,609.1,1.198,10.0,0.1
2025-01-18 11:45:00,18963.12,18.9,38.1,7.9,1,78.3,181.5,1.213,6.4,0.08
2025-01-18 12:00:00,23521.82,23.9,36.2,1.1,1,36.4,624.1,1.198,3.6,0.07
2025-01-18 12:15:00,24787.87,11.1,35.9,6.7,1,74.9,216.9,1.237,7.7,0.09
